WKT,nombre,descripción
"GEOMETRYCOLLECTION (POLYGON ((-61.660648 -28.009998, -61.678114 -28.010218, -61.6781062 -28.010218, -61.660648 -28.009998)), POLYGON ((-60.738357 -28.003994, -60.71523 -28.003466, -60.721012 -28.003598, -60.7383592 -28.0039937, -60.738357 -28.003994)), POLYGON ((-61.6781062 -28.010218, -61.683936 -28.010291, -61.707089 -28.015718, -61.712343 -28.036362, -61.711768 -28.056936, -61.717023 -28.077574, -61.72228 -28.09821, -61.727538 -28.118843, -61.732804 -28.139469, -61.7321 -28.165155, -61.731397 -28.190836, -61.736668 -28.211449, -61.741942 -28.232059, -61.753055 -28.252737, -61.764169 -28.273413, -61.769448 -28.294015, -61.774601 -28.319734, -61.774197 -28.335117, -61.785208 -28.360899, -61.784536 -28.386531, -61.789847 -28.407104, -61.795156 -28.427678, -61.79462 -28.448176, -61.794084 -28.468671, -61.793177 -28.504515, -61.798383 -28.530187, -61.79774 -28.55578, -61.802949 -28.581444, -61.808288 -28.60199, -61.813757 -28.617417, -61.818972 -28.643075, -61.81847 -28.663534, -61.829693 -28.684142, -61.828959 -28.714819, -61.834206 -28.74046, -61.839578 -28.760986, -61.83909 -28.781433, -61.844464 -28.801958, -61.849719 -28.827593, -61.849138 -28.85314, -61.854307 -28.883873, -61.859364 -28.919711, -61.864887 -28.935117, -61.876054 -28.96082, -61.881586 -28.976224, -61.881125 -28.996654, -61.892329 -29.022351, -61.90344 -29.053153, -61.90889 -29.073661, -61.908455 -29.094086, -61.9138 -29.1197, -61.913259 -29.145229, -61.912826 -29.165652, -61.912396 -29.186074, -61.911984 -29.206495, -61.917469 -29.227004, -61.916957 -29.252529, -61.922137 -29.288353, -61.921626 -29.313878, -61.932916 -29.339582, -61.93832 -29.365198, -61.937934 -29.385622, -61.943454 -29.406136, -61.948878 -29.431756, -61.948492 -29.452181, -61.954017 -29.472698, -61.953632 -29.493124, -61.959064 -29.51875, -61.958784 -29.534071, -61.970075 -29.564904, -61.969625 -29.590446, -61.975185 -29.610974, -61.974916 -29.626301, -61.986313 -29.652034, -61.985779 -29.682692, -61.9856405 -29.6829229, -61.986011 -29.68303, -61.986096 -29.688847, -61.986225 -29.6975697, -61.989586 -29.697576, -61.9862647 -29.7002817, -61.98631 -29.703383, -61.986414 -29.710647, -61.986455 -29.713552, -61.986557 -29.720812, -61.98668 -29.729521, -61.986781 -29.736776, -61.986882 -29.744028, -61.986962 -29.749828, -61.990422 -29.75708, -61.992181 -29.762879, -61.993941 -29.768676, -61.997379 -29.774473, -61.997478 -29.781711, -61.999217 -29.786055, -62.002491 -29.7968454, -61.992586 -29.672859, -61.994268 -29.672862, -62.000971 -29.67142, -62.009376 -29.671437, -62.016099 -29.671449, -62.022822 -29.671461, -62.029525 -29.670018, -62.036247 -29.67003, -62.042969 -29.670041, -62.04969 -29.670052, -62.059767 -29.670068, -62.069842 -29.670082, -62.078238 -29.670094, -62.090009 -29.671564, -62.095045 -29.67157, -62.105115 -29.671582, -62.111844 -29.673044, -62.121928 -29.674508, -62.128637 -29.674515, -62.136986 -29.671614, -62.145367 -29.671621, -62.153729 -29.670173, -62.163784 -29.670179, -62.170487 -29.670184, -62.178865 -29.670188, -62.185568 -29.670191, -62.195623 -29.670196, -62.202328 -29.670199, -62.212384 -29.670202, -62.217411 -29.670204, -62.224115 -29.670205, -62.232491 -29.670207, -62.249255 -29.671661, -62.260978 -29.671661, -62.269349 -29.671659, -62.272698 -29.671659, -62.281068 -29.671657, -62.286091 -29.671655, -62.294461 -29.671653, -62.30283 -29.671649, -62.309525 -29.671646, -62.31622 -29.671643, -62.324588 -29.671638, -62.334615 -29.670179, -62.341269 -29.665814, -62.342891 -29.659999, -62.344499 -29.652728, -62.347781 -29.645452, -62.351064 -29.638175, -62.351 -29.630897, -62.350935 -29.623616, -62.352544 -29.616332, -62.354137 -29.607586, -62.35411 -29.604671, -62.355718 -29.597378, -62.355664 -29.591544, -62.358961 -29.585705, -62.360582 -29.579866, -62.362204 -29.574025, -62.365489 -29.56672, -62.368787 -29.560874, -62.373749 -29.553563, -62.380361 -29.543324, -62.380348 -29.541861, -62.386976 -29.533079, -62.391967 -29.528685, -62.395268 -29.522826, -62.395203 -29.515504, -62.395164 -29.511109, -62.3951 -29.503782, -62.395048 -29.497918, -62.394983 -29.490586, -62.394932 -29.484718, -62.39488 -29.478848, -62.394815 -29.471508, -62.399798 -29.465631, -62.404768 -29.458283, -62.406408 -29.453874, -62.411392 -29.44799, -62.416389 -29.443575, -62.421373 -29.437686, -62.426382 -29.434739, -62.433059 -29.430317, -62.439736 -29.425894, -62.446426 -29.422942, -62.454784 -29.418515, -62.461464 -29.414089, -62.469836 -29.411133, -62.47316 -29.406709, -62.478141 -29.399333, -62.483145 -29.394904, -62.489808 -29.387521, -62.498151 -29.380131, -62.501488 -29.377174, -62.509854 -29.372731, -62.513182 -29.368296, -62.519871 -29.363855, -62.524881 -29.359415, -62.529891 -29.354973, -62.536581 -29.350525, -62.539902 -29.344603, -62.546594 -29.340152, -62.551598 -29.334222, -62.556602 -29.32829, -62.563288 -29.322353, -62.566623 -29.317903, -62.57501 -29.314922, -62.581717 -29.311943, -62.586752 -29.310449, -62.598512 -29.308937, -62.608583 -29.305947, -62.6153 -29.304447, -62.620336 -29.302951, -62.625365 -29.299971, -62.628698 -29.294029, -62.633707 -29.286596, -62.638724 -29.280644, -62.64375 -29.276175, -62.648769 -29.270219, -62.653788 -29.264261, -62.660499 -29.259781, -62.665534 -29.256791, -62.672247 -29.252303, -62.677278 -29.247821, -62.683998 -29.244819, -62.692403 -29.24181, -62.700809 -29.2388, -62.707537 -29.237285, -62.714271 -29.237258, -62.721 -29.235742, -62.73278 -29.234206, -62.737831 -29.234186, -62.749616 -29.234138, -62.756346 -29.232621, -62.763078 -29.2311, -62.769813 -29.231069, -62.776543 -29.228058, -62.783273 -29.225046, -62.790007 -29.223524, -62.796744 -29.223491, -62.80348 -29.223459, -62.811903 -29.224908, -62.816957 -29.226374, -62.823695 -29.22783, -62.832117 -29.229278, -62.840537 -29.229236, -62.847275 -29.229198, -62.854013 -29.229159, -62.860752 -29.229119, -62.867491 -29.230569, -62.87423 -29.230529, -62.880969 -29.230488, -62.887708 -29.230449, -62.894447 -29.228918, -62.902871 -29.228867, -62.911295 -29.228816, -62.91972 -29.228764, -62.933201 -29.228678, -62.944999 -29.228598, -62.950056 -29.228563, -62.958484 -29.228505, -62.965227 -29.228458, -62.970287 -29.226932, -62.980403 -29.226862, -62.988833 -29.226803, -62.998952 -29.22524, -63.002325 -29.225216, -63.010759 -29.223665, -63.017513 -29.220634, -63.025948 -29.220566, -63.032702 -29.219021, -63.039452 -29.218967, -63.049577 -29.218885, -63.059703 -29.218803, -63.068142 -29.218733, -63.078269 -29.218649, -63.088403 -29.217073, -63.096844 -29.217002, -63.106981 -29.215425, -63.112047 -29.215381, -63.118809 -29.213829, -63.130633 -29.213723, -63.1357 -29.213678, -63.144146 -29.213601, -63.152593 -29.213524, -63.15936 -29.211968, -63.167818 -29.210397, -63.176276 -29.208825, -63.181356 -29.207284, -63.189817 -29.20571, -63.19659 -29.204151, -63.206739 -29.204048, -63.211814 -29.203996, -63.218582 -29.203927, -63.225349 -29.203858, -63.233809 -29.203772, -63.242258 -29.205178, -63.2524 -29.206567, -63.257477 -29.206514, -63.264235 -29.207938, -63.265892 -29.212401, -63.260781 -29.216935, -63.255659 -29.222959, -63.252242 -29.227471, -63.247123 -29.233491, -63.242004 -29.239509, -63.238567 -29.246997, -63.235142 -29.252992, -63.231729 -29.257495, -63.226626 -29.262014, -63.221515 -29.268019, -63.214728 -29.272548, -63.211322 -29.277042, -63.204537 -29.281566, -63.199445 -29.286073, -63.192674 -29.28911, -63.185908 -29.292142, -63.179135 -29.296657, -63.172363 -29.30117, -63.167272 -29.307151, -63.162189 -29.311646, -63.157108 -29.31614, -63.15202 -29.322114, -63.14862 -29.328072, -63.143535 -29.334042, -63.140136 -29.339995, -63.135053 -29.34596, -63.131649 -29.353388, -63.128256 -29.359332, -63.124858 -29.36675, -63.121473 -29.371211, -63.118081 -29.37715, -63.11469 -29.383086, -63.112977 -29.390482, -63.111264 -29.397874, -63.107869 -29.405278, -63.106163 -29.41119, -63.102777 -29.417113, -63.099391 -29.423033, -63.096001 -29.430424, -63.092617 -29.436339, -63.087554 -29.442263, -63.082488 -29.451125, -63.077435 -29.455572, -63.072383 -29.460018, -63.065649 -29.465943, -63.060603 -29.468917, -63.055555 -29.473359, -63.048828 -29.477811, -63.045459 -29.482239, -63.038733 -29.486689, -63.033687 -29.491125, -63.026964 -29.495572, -63.023599 -29.499994, -63.018553 -29.505892, -63.01351 -29.511787, -63.008466 -29.519145, -63.005106 -29.52356, -63.000061 -29.533838, -62.998378 -29.541163, -62.996693 -29.549948, -62.995013 -29.554343, -62.989979 -29.561681, -62.986623 -29.567545, -62.986617 -29.574847, -62.986612 -29.580686, -62.986608 -29.586524, -62.988275 -29.595266, -62.988268 -29.602558, -62.988263 -29.608389, -62.988258 -29.614218, -62.986578 -29.622969, -62.981551 -29.630279, -62.974853 -29.636141, -62.968157 -29.640545, -62.959788 -29.646412, -62.954768 -29.650804, -62.949748 -29.656648, -62.943058 -29.665406, -62.936368 -29.671254, -62.931352 -29.677091, -62.922996 -29.684394, -62.917983 -29.688775, -62.914643 -29.693146, -62.907961 -29.698984, -62.902952 -29.70481, -62.896275 -29.712094, -62.891271 -29.719365, -62.887934 -29.72228, -62.884596 -29.725194, -62.87959 -29.729564, -62.872917 -29.735389, -62.869583 -29.739748, -62.862917 -29.748463, -62.857919 -29.755721, -62.852928 -29.765867, -62.849591 -29.767328, -62.84793 -29.771672, -62.841264 -29.777483, -62.8346 -29.783291, -62.827934 -29.787654, -62.82127 -29.792016, -62.816271 -29.794925, -62.812949 -29.800714, -62.811295 -29.806494, -62.809641 -29.812273, -62.810388 -29.827118, -62.822055 -29.837403, -62.821825 -29.857784, -62.815701 -29.878117, -62.797794 -29.89835, -62.785782 -29.918629, -62.779661 -29.938957, -62.767641 -29.959232, -62.743943 -29.96921, -62.720249 -29.979185, -62.696613 -29.984061, -62.67875 -29.999177, -62.666714 -30.019437, -62.648841 -30.034544, -62.625132 -30.044497, -62.601421 -30.054444, -62.577706 -30.064386, -62.554005 -30.074325, -62.547849 -30.094634, -62.559377 -30.115131, -62.57091 -30.135628, -62.582455 -30.156128, -62.582071 -30.186692, -62.581815 -30.207069, -62.575651 -30.227381, -62.563593 -30.247641, -62.557437 -30.267961, -62.539465 -30.288152, -62.527458 -30.303309, -62.521291 -30.323629, -62.532916 -30.339052, -62.503365 -30.338717, -62.46791 -30.338309, -62.450185 -30.338101, -62.420645 -30.337749, -62.397018 -30.337466, -62.361588 -30.337037, -62.33797 -30.336746, -62.308452 -30.336377, -62.284837 -30.336076, -62.261225 -30.335771, -62.237615 -30.335462, -62.214007 -30.335148, -62.190317 -30.339926, -62.184075 -30.360224, -62.183649 -30.385697, -62.165591 -30.405835, -62.15335 -30.431154, -62.147098 -30.451461, -62.141017 -30.461574, -62.141363 -30.441184, -62.13589 -30.4156215, -62.135716 -30.425811, -62.129635 -30.435922, -62.118173 -30.415369, -62.112623 -30.394906, -62.113159 -30.364341, -62.1152453 -30.3575766, -62.113427 -30.349059, -62.113874 -30.323592, -62.108244 -30.30823, -62.09699 -30.277508, -62.097351 -30.257139, -62.097712 -30.236771, -62.0978411 -30.2295667, -62.097894 -30.22659, -62.0980744 -30.2165467, -62.098168 -30.211319, -62.0981682 -30.2113184, -62.098351 -30.201138, -62.063662 -30.16501, -62.074075 -30.144942, -62.074338 -30.124431, -62.068632 -30.103817, -62.068896 -30.083312, -62.063195 -30.062705, -62.057586 -30.03698, -62.051916 -30.016389, -62.046253 -29.995806, -62.0452862 -29.991357, -62.045341 -29.996374, -62.047108 -30.004977, -62.047171 -30.01071, -62.047234 -30.016443, -62.047312 -30.023606, -62.047391 -30.030768, -62.049094 -30.033631, -62.050829 -30.039356, -62.054265 -30.047942, -62.059431 -30.062246, -62.061218 -30.073688, -62.06299 -30.083695, -62.064732 -30.09084, -62.06479 -30.096555, -62.064862 -30.103698, -62.064934 -30.110838, -62.065006 -30.117977, -62.065079 -30.125113, -62.066806 -30.130819, -62.061811 -30.132251, -62.051793 -30.132261, -62.046767 -30.130839, -62.038413 -30.130849, -62.031729 -30.130856, -62.0292976 -30.1308584, -62.032024 -30.164703, -62.008101 -30.169402, -61.98418 -30.174098, -61.960335 -30.173661, -61.936345 -30.183472, -61.912508 -30.183025, -61.888597 -30.1877, -61.858825 -30.187136, -61.834939 -30.191811, -61.811056 -30.196481, -61.787175 -30.201145, -61.763295 -30.205805, -61.739505 -30.205337, -61.721576 -30.210105, -61.691852 -30.209513, -61.667907 -30.219285, -61.638209 -30.218691, -61.614359 -30.223332, -61.59051 -30.227968, -61.566663 -30.232598, -61.542917 -30.232104, -61.524913 -30.241975, -61.501086 -30.246607, -61.471329 -30.251109, -61.441677 -30.250483, -61.41775 -30.26022, -61.393926 -30.264831, -61.370103 -30.269436, -61.346281 -30.274039, -61.316546 -30.278519, -61.292735 -30.283121, -61.263117 -30.282467, -61.239308 -30.287059, -61.215856 -30.276287, -61.216332 -30.255809, -61.216808 -30.235334, -61.217293 -30.214873, -61.211867 -30.194285, -61.200532 -30.173567, -61.195114 -30.152984, -61.18379 -30.132272, -61.172473 -30.111563, -61.16707 -30.090994, -61.155771 -30.070297, -61.132045 -30.074884, -61.102549 -30.074225, -61.091142 -30.058635, -61.091811 -30.033111, -61.092478 -30.007591, -61.093144 -29.982073, -61.093678 -29.961661, -61.094207 -29.941248, -61.094736 -29.920836, -61.095265 -29.900427, -61.095795 -29.88002, -61.09647 -29.854524, -61.085246 -29.833868, -61.086059 -29.803278, -61.080587 -29.787855, -61.08113 -29.767465, -61.081673 -29.747076, -61.082079 -29.731786, -61.076884 -29.706174, -61.077576 -29.680702, -61.078268 -29.655232, -61.07896 -29.629762, -61.079515 -29.609386, -61.080068 -29.589013, -61.080622 -29.568641, -61.081174 -29.54827, -61.081726 -29.527898, -61.070569 -29.507276, -61.071135 -29.48691, -61.065843 -29.466417, -61.060553 -29.445925, -61.055266 -29.425434, -61.055834 -29.405071, -61.050549 -29.384581, -61.045268 -29.364093, -61.045842 -29.343731, -61.040574 -29.323243, -61.035311 -29.302752, -61.035893 -29.282392, -61.03063 -29.261905, -61.025369 -29.241419, -61.020111 -29.220933, -61.020841 -29.195482, -61.021428 -29.175122, -61.016184 -29.154633, -61.016779 -29.134269, -61.005702 -29.113655, -61.006149 -29.098382, -61.001061 -29.072801, -60.995976 -29.04722, -60.991044 -29.016547, -60.985818 -28.99605, -60.980601 -28.975553, -60.975386 -28.955055, -60.970325 -28.929463, -60.965115 -28.908963, -60.965879 -28.883494, -60.960671 -28.862992, -60.955465 -28.842489, -60.95042 -28.816886, -60.951042 -28.7965, -60.94585 -28.775987, -60.940659 -28.755472, -60.935469 -28.734955, -60.93028 -28.714436, -60.925094 -28.693916, -60.925876 -28.668421, -60.920536 -28.652998, -60.909552 -28.632339, -60.910029 -28.617033, -60.910824 -28.591519, -60.905495 -28.576084, -60.906291 -28.550565, -60.901283 -28.524917, -60.896117 -28.504371, -60.890953 -28.483823, -60.885794 -28.463266, -60.880802 -28.437593, -60.869855 -28.416897, -60.870503 -28.396454, -60.865354 -28.375882, -60.860369 -28.350196, -60.855223 -28.329618, -60.844284 -28.308913, -60.839141 -28.288322, -60.8398 -28.267849, -60.822917 -28.252113, -60.800253 -28.23624, -60.777428 -28.225479, -60.754774 -28.209593, -60.743869 -28.188846, -60.744706 -28.163238, -60.745543 -28.137625, -60.751997 -28.117257, -60.752671 -28.096744, -60.753345 -28.076227, -60.754018 -28.055706, -60.754692 -28.035181, -60.755534 -28.00952, -61.0423839 -28.0103968, -61.021856 -28.01, -60.987115 -28.009318, -60.969751 -28.008965, -60.940814 -28.008372, -60.911878 -28.007775, -60.888733 -28.007291, -60.859805 -28.00668, -60.819311 -28.005811, -60.784614 -28.005038, -60.744139 -28.004125, -60.7383592 -28.0039937, -60.767435 -27.999515, -60.78495 -27.994771, -60.819645 -27.995544, -60.836998 -27.995919, -60.860137 -27.996411, -60.889063 -27.997022, -60.912207 -27.997506, -60.935352 -27.997986, -60.96429 -27.998577, -60.999018 -27.999278, -61.027808 -28.004977, -61.0502077 -28.0104124, -61.0581444 -28.0104278, -61.085729 -28.006087, -61.114692 -28.006631, -61.149453 -28.007275, -61.178428 -28.007798, -61.201621 -28.008201, -61.224816 -28.008601, -61.253811 -28.009095, -61.277168 -28.004348, -61.306172 -28.004832, -61.329378 -28.005215, -61.358549 -28.000545, -61.381774 -28.000904, -61.405004 -28.00126, -61.428238 -28.00161, -61.451475 -28.001955, -61.480526 -28.002382, -61.509583 -28.002803, -61.532833 -28.003129, -61.561904 -28.003533, -61.585165 -28.003851, -61.608429 -28.004166, -61.631696 -28.004477, -61.6606476 -28.0099979, -61.649006 -28.00985, -61.614097 -28.009389, -61.590831 -28.009075, -61.56757 -28.008757, -61.544311 -28.008435, -61.52687 -28.008191, -61.497809 -28.007779, -61.462944 -28.00727, -61.445513 -28.007012, -61.4230049 -28.0106411, -61.6781062 -28.010218), (-62.0236903 -30.061177, -62.0292976 -30.1308584, -62.026716 -30.130861, -62.0236903 -30.061177), (-61.0423839 -28.0103968, -61.0502077 -28.0104124, -61.0508116 -28.0105589, -61.0423839 -28.0103968), (-61.9856405 -29.6829229, -61.9794531 -29.6932363, -61.979437 -29.693196, -61.97767 -29.687376, -61.980946 -29.681565, -61.9856405 -29.6829229), (-62.0407851 -29.9706386, -62.041743 -29.973418, -62.041759 -29.974853, -62.045216 -29.984898, -62.045247 -29.987768, -62.0452862 -29.991357, -62.0407851 -29.9706386), (-61.986225 -29.6975697, -61.9862647 -29.7002817, -61.96467 -29.717868, -61.9794531 -29.6932363, -61.981182 -29.69756, -61.986225 -29.6975697), (-62.0981682 -30.2113184, -62.104332 -30.19613, -62.103968 -30.216491, -62.103515 -30.241946, -62.1033355 -30.2521297, -62.097532 -30.246955, -62.0978411 -30.2295667, -62.0980744 -30.2165467, -62.0981682 -30.2113184), (-62.0152539 -29.8663594, -62.012693 -29.851897, -62.007165 -29.826228, -62.007576 -29.800658, -62.007986 -29.775091, -62.008232 -29.759751, -62.008641 -29.734186, -62.008888 -29.718849, -62.0152539 -29.8663594), (-62.1152453 -30.3575766, -62.119417 -30.344048, -62.1329579 -30.3289526, -62.13712 -30.344295, -62.13668 -30.369765, -62.136064 -30.405426, -62.13589 -30.4156215, -62.135889 -30.415617, -62.130335 -30.395155, -62.118883 -30.374612, -62.1152453 -30.3575766), (-62.1033355 -30.2521297, -62.114945 -30.262479, -62.138349 -30.27299, -62.161847 -30.278406, -62.173385 -30.293844, -62.155344 -30.313977, -62.137471 -30.32392, -62.1329579 -30.3289526, -62.131571 -30.323839, -62.126027 -30.303384, -62.114588 -30.282848, -62.103156 -30.262314, -62.1033355 -30.2521297), (-62.002491 -29.7968454, -62.00273 -29.797633, -62.004557 -29.809203, -62.00465 -29.816431, -62.006364 -29.819322, -62.006476 -29.827991, -62.008246 -29.835213, -62.00832 -29.840988, -62.008394 -29.846761, -62.008468 -29.852533, -62.008561 -29.859745, -62.010312 -29.865515, -62.013794 -29.875608, -62.013868 -29.881371, -62.015596 -29.885695, -62.0161958 -29.888149, -62.0236903 -30.061177, -62.002491 -29.7968454), (-61.4230049 -28.0106411, -61.416315 -28.011719, -61.393082 -28.011364, -61.369547 -28.021286, -61.340519 -28.020824, -61.311353 -28.025484, -61.276545 -28.024902, -61.253342 -28.02451, -61.230144 -28.024115, -61.206946 -28.023715, -61.183752 -28.023311, -61.154771 -28.022792, -61.12596 -28.01712, -61.097154 -28.011442, -61.073984 -28.011005, -61.050812 -28.010559, -61.056604 -28.01067, -61.0581444 -28.0104278, -61.4230049 -28.0106411), (-62.0161958 -29.888149, -62.0152539 -29.8663594, -62.018146 -29.882687, -62.023937 -29.893021, -62.029437 -29.92383, -62.041035 -29.944505, -62.040669 -29.970104, -62.0407851 -29.9706386, -62.03828 -29.963369, -62.034848 -29.95619, -62.033124 -29.95188, -62.027966 -29.940385, -62.024532 -29.933196, -62.021081 -29.924567, -62.021013 -29.918813, -62.01927 -29.913056, -62.019185 -29.905859, -62.017425 -29.89866, -62.017357 -29.892899, -62.0161958 -29.888149)))",CERES,
